refresh_id,account_id,refresh_date,refresh_quarter,trigger_event_code,updated_fico_score,score_change_vs_prior,updated_utilization_pct,new_derogatory_flag,new_inquiry_count,collections_flag,bankruptcy_flag
BUR00000265,ACC0000033,2024-07-01,2024-Q3,annual_review,723,0,0.6149,0,2,0,0
BUR00000266,ACC0000033,2024-10-01,2024-Q4,annual_review,723,0,0.1748,0,0,0,0
BUR00000267,ACC0000034,2022-10-01,2022-Q4,behavioral_trigger,839,2,0.5288,0,1,0,0
BUR00000268,ACC0000034,2023-01-01,2023-Q1,quarterly_refresh,839,0,0.637,0,2,0,0
BUR00000269,ACC0000034,2023-04-01,2023-Q2,quarterly_refresh,839,0,0.5571,0,0,0,0
BUR00000270,ACC0000034,2023-07-01,2023-Q3,collections_trigger,841,2,0.7938,0,2,0,0
BUR00000271,ACC0000034,2023-10-01,2023-Q4,quarterly_refresh,842,1,0.1955,0,1,0,0
BUR00000272,ACC0000034,2024-01-01,2024-Q1,quarterly_refresh,844,2,0.4412,0,3,0,0
BUR00000273,ACC0000034,2024-04-01,2024-Q2,quarterly_refresh,844,0,0.5717,0,0,0,0
BUR00000274,ACC0000034,2024-07-01,2024-Q3,annual_review,848,4,0.6792,0,2,0,0
BUR00000275,ACC0000034,2024-10-01,2024-Q4,annual_review,849,1,0.2526,0,0,0,0
BUR00000276,ACC0000035,2023-07-01,2023-Q3,quarterly_refresh,687,0,0.6572,0,2,0,0
BUR00000277,ACC0000035,2023-10-01,2023-Q4,behavioral_trigger,687,0,0.9263,0,2,0,0
BUR00000278,ACC0000035,2024-01-01,2024-Q1,behavioral_trigger,681,-6,0.5401,0,2,0,0
BUR00000279,ACC0000035,2024-04-01,2024-Q2,quarterly_refresh,675,-6,0.9205,0,0,0,0
BUR00000280,ACC0000035,2024-07-01,2024-Q3,quarterly_refresh,660,-15,0.4321,0,1,0,0
BUR00000281,ACC0000035,2024-10-01,2024-Q4,collections_trigger,642,-18,0.2012,0,1,0,0
BUR00000282,ACC0000036,2021-10-01,2021-Q4,quarterly_refresh,694,0,0.2283,0,0,0,0
BUR00000283,ACC0000036,2022-01-01,2022-Q1,annual_review,694,0,0.4156,0,0,0,0
BUR00000284,ACC0000036,2022-04-01,2022-Q2,behavioral_trigger,694,0,0.2884,0,2,0,0
BUR00000285,ACC0000036,2022-07-01,2022-Q3,cli_review,694,0,0.2239,0,1,0,0
BUR00000286,ACC0000036,2022-10-01,2022-Q4,collections_trigger,694,0,0.203,0,0,0,0
BUR00000287,ACC0000036,2023-01-01,2023-Q1,annual_review,694,0,0.1286,0,2,0,0
BUR00000288,ACC0000036,2023-04-01,2023-Q2,behavioral_trigger,694,0,0.5985,0,1,0,0
BUR00000289,ACC0000036,2023-07-01,2023-Q3,behavioral_trigger,694,0,0.2355,0,2,0,0
BUR00000290,ACC0000036,2023-10-01,2023-Q4,collections_trigger,694,0,0.2068,0,3,0,0
BUR00000291,ACC0000036,2024-01-01,2024-Q1,behavioral_trigger,694,0,0.3745,0,2,0,0
BUR00000292,ACC0000036,2024-04-01,2024-Q2,quarterly_refresh,694,0,0.0516,0,0,0,0
BUR00000293,ACC0000036,2024-07-01,2024-Q3,cli_review,694,0,0.4654,0,2,0,0
BUR00000294,ACC0000036,2024-10-01,2024-Q4,collections_trigger,694,0,0.2747,0,1,0,0
BUR00000295,ACC0000037,2023-04-01,2023-Q2,behavioral_trigger,706,0,0.3173,0,1,0,0
BUR00000296,ACC0000037,2023-07-01,2023-Q3,annual_review,706,0,0.3118,0,3,0,0
BUR00000297,ACC0000037,2023-10-01,2023-Q4,annual_review,706,0,0.0988,0,1,0,0
BUR00000298,ACC0000037,2024-01-01,2024-Q1,cli_review,706,0,0.4318,0,1,0,0
BUR00000299,ACC0000037,2024-04-01,2024-Q2,behavioral_trigger,706,0,0.7156,0,3,0,0
BUR00000300,ACC0000037,2024-07-01,2024-Q3,collections_trigger,706,0,0.2599,0,0,0,0
BUR00000301,ACC0000037,2024-10-01,2024-Q4,quarterly_refresh,706,0,0.3702,0,3,0,0
BUR00000302,ACC0000038,2022-10-01,2022-Q4,behavioral_trigger,679,0,0.1137,0,3,0,0
BUR00000303,ACC0000038,2023-01-01,2023-Q1,annual_review,679,0,0.5798,0,0,0,0
BUR00000304,ACC0000038,2023-04-01,2023-Q2,cli_review,679,0,0.2484,0,2,0,0
BUR00000305,ACC0000038,2023-07-01,2023-Q3,collections_trigger,679,0,0.5662,0,2,0,0
BUR00000306,ACC0000038,2023-10-01,2023-Q4,quarterly_refresh,666,-13,0.1565,0,0,0,0
BUR00000307,ACC0000038,2024-01-01,2024-Q1,behavioral_trigger,657,-9,0.2597,0,1,0,0
BUR00000308,ACC0000038,2024-04-01,2024-Q2,cli_review,643,-14,0.5975,0,1,0,0
BUR00000309,ACC0000038,2024-07-01,2024-Q3,behavioral_trigger,633,-10,0.0861,0,1,0,0
BUR00000310,ACC0000038,2024-10-01,2024-Q4,quarterly_refresh,627,-6,0.245,0,0,0,0
BUR00000311,ACC0000039,2022-10-01,2022-Q4,quarterly_refresh,546,-6,0.1082,0,0,0,0
BUR00000312,ACC0000039,2023-01-01,2023-Q1,cli_review,542,-4,0.6937,0,3,0,0
BUR00000313,ACC0000039,2023-04-01,2023-Q2,quarterly_refresh,537,-5,0.1042,0,2,0,0
BUR00000314,ACC0000039,2023-07-01,2023-Q3,collections_trigger,533,-4,0.4714,0,1,0,0
BUR00000315,ACC0000039,2023-10-01,2023-Q4,annual_review,526,-7,0.5549,0,0,0,0
BUR00000316,ACC0000039,2024-01-01,2024-Q1,collections_trigger,519,-7,0.4378,0,2,0,0
BUR00000317,ACC0000039,2024-04-01,2024-Q2,behavioral_trigger,499,-20,0.8647,1,0,0,0
BUR00000318,ACC0000039,2024-07-01,2024-Q3,cli_review,473,-26,0.2593,0,1,0,0
BUR00000319,ACC0000039,2024-10-01,2024-Q4,quarterly_refresh,450,-23,0.296,1,3,0,0
BUR00000320,ACC0000040,2023-10-01,2023-Q4,collections_trigger,702,0,0.5474,0,3,0,0
BUR00000321,ACC0000040,2024-01-01,2024-Q1,cli_review,702,0,0.6202,0,0,0,0
BUR00000322,ACC0000040,2024-04-01,2024-Q2,behavioral_trigger,702,0,0.1638,0,1,0,0
BUR00000323,ACC0000040,2024-07-01,2024-Q3,behavioral_trigger,702,0,0.7161,0,2,0,0
BUR00000324,ACC0000040,2024-10-01,2024-Q4,collections_trigger,702,0,0.1797,0,1,0,0
BUR00000325,ACC0000041,2023-01-01,2023-Q1,cli_review,649,0,0.1309,0,0,0,0
BUR00000326,ACC0000041,2023-04-01,2023-Q2,annual_review,649,0,0.809,0,0,0,0
BUR00000327,ACC0000041,2023-07-01,2023-Q3,behavioral_trigger,649,0,0.8119,0,3,0,0
BUR00000328,ACC0000041,2023-10-01,2023-Q4,quarterly_refresh,649,0,0.6064,0,2,0,0
BUR00000329,ACC0000041,2024-01-01,2024-Q1,collections_trigger,649,0,0.7199,0,1,0,0
BUR00000330,ACC0000041,2024-04-01,2024-Q2,behavioral_trigger,649,0,0.5861,0,2,0,0
BUR00000331,ACC0000041,2024-07-01,2024-Q3,cli_review,649,0,0.8283,0,1,0,0
BUR00000332,ACC0000041,2024-10-01,2024-Q4,cli_review,649,0,0.1596,0,0,0,0
BUR00000333,ACC0000042,2024-04-01,2024-Q2,annual_review,579,-4,0.6478,0,3,0,0
BUR00000334,ACC0000042,2024-07-01,2024-Q3,quarterly_refresh,579,0,0.6325,0,1,0,0
BUR00000335,ACC0000042,2024-10-01,2024-Q4,quarterly_refresh,577,-2,0.7616,0,3,0,0
BUR00000336,ACC0000043,2023-04-01,2023-Q2,behavioral_trigger,763,3,0.7462,0,2,0,0
BUR00000337,ACC0000043,2023-07-01,2023-Q3,collections_trigger,767,4,0.5147,0,0,0,0
BUR00000338,ACC0000043,2023-10-01,2023-Q4,collections_trigger,768,1,1.016,0,1,0,0
BUR00000339,ACC0000043,2024-01-01,2024-Q1,cli_review,771,3,0.1237,0,3,0,0
BUR00000340,ACC0000043,2024-04-01,2024-Q2,behavioral_trigger,772,1,0.7124,0,3,0,0
BUR00000341,ACC0000043,2024-07-01,2024-Q3,collections_trigger,774,2,0.468,0,0,0,0
BUR00000342,ACC0000043,2024-10-01,2024-Q4,annual_review,777,3,0.4431,0,3,0,0
BUR00000343,ACC0000044,2023-10-01,2023-Q4,quarterly_refresh,628,0,0.6875,0,1,0,0
BUR00000344,ACC0000044,2024-01-01,2024-Q1,quarterly_refresh,628,0,0.6065,0,2,0,0
BUR00000345,ACC0000044,2024-04-01,2024-Q2,behavioral_trigger,628,0,0.5045,0,3,0,0
BUR00000346,ACC0000044,2024-07-01,2024-Q3,annual_review,628,0,0.899,0,1,0,0
BUR00000347,ACC0000044,2024-10-01,2024-Q4,quarterly_refresh,628,0,0.4419,0,0,0,0
BUR00000348,ACC0000045,2024-10-01,2024-Q4,behavioral_trigger,738,0,0.3254,0,0,0,0
BUR00000349,ACC0000046,2022-01-01,2022-Q1,cli_review,830,1,0.5674,0,2,0,0
BUR00000350,ACC0000046,2022-04-01,2022-Q2,behavioral_trigger,834,4,0.3173,0,2,0,0
BUR00000351,ACC0000046,2022-07-01,2022-Q3,annual_review,838,4,0.9808,0,2,0,0
BUR00000352,ACC0000047,2024-04-01,2024-Q2,cli_review,724,0,0.5249,0,1,0,0
BUR00000353,ACC0000047,2024-07-01,2024-Q3,collections_trigger,724,0,0.6583,0,2,0,0
BUR00000354,ACC0000047,2024-10-01,2024-Q4,cli_review,724,0,0.7127,0,0,0,0
BUR00000355,ACC0000048,2023-07-01,2023-Q3,collections_trigger,696,0,0.5245,0,1,0,0
BUR00000356,ACC0000048,2023-10-01,2023-Q4,cli_review,696,0,0.3634,0,3,0,0
BUR00000357,ACC0000048,2024-01-01,2024-Q1,annual_review,696,0,0.4085,0,1,0,0
BUR00000358,ACC0000048,2024-04-01,2024-Q2,cli_review,696,0,0.357,0,0,0,0
BUR00000359,ACC0000048,2024-07-01,2024-Q3,behavioral_trigger,696,0,0.6126,0,0,0,0
BUR00000360,ACC0000048,2024-10-01,2024-Q4,behavioral_trigger,696,0,0.492,0,2,0,0
BUR00000361,ACC0000049,2024-10-01,2024-Q4,quarterly_refresh,703,0,0.2721,0,0,0,0
BUR00000362,ACC0000050,2024-10-01,2024-Q4,cli_review,714,0,0.7117,0,0,0,0
BUR00000363,ACC0000051,2022-01-01,2022-Q1,quarterly_refresh,670,0,0.6649,0,2,0,0
BUR00000364,ACC0000051,2022-04-01,2022-Q2,behavioral_trigger,670,0,0.4658,0,2,0,0
BUR00000365,ACC0000051,2022-07-01,2022-Q3,quarterly_refresh,670,0,0.1158,0,3,0,0
BUR00000366,ACC0000051,2022-10-01,2022-Q4,behavioral_trigger,670,0,0.5712,0,0,0,0
BUR00000367,ACC0000051,2023-01-01,2023-Q1,annual_review,670,0,0.3108,0,1,0,0
BUR00000368,ACC0000051,2023-04-01,2023-Q2,quarterly_refresh,670,0,0.8521,0,3,0,0
BUR00000369,ACC0000051,2023-07-01,2023-Q3,annual_review,670,0,0.2062,0,3,0,0
BUR00000370,ACC0000051,2023-10-01,2023-Q4,quarterly_refresh,670,0,0.0988,0,3,0,0
BUR00000371,ACC0000051,2024-01-01,2024-Q1,cli_review,670,0,0.1939,0,3,0,0
BUR00000372,ACC0000051,2024-04-01,2024-Q2,collections_trigger,670,0,0.839,0,3,0,0
BUR00000373,ACC0000051,2024-07-01,2024-Q3,behavioral_trigger,670,0,0.3999,0,1,0,0
BUR00000374,ACC0000051,2024-10-01,2024-Q4,annual_review,670,0,0.0882,0,1,0,0
BUR00000375,ACC0000052,2024-01-01,2024-Q1,behavioral_trigger,673,0,0.1683,0,2,0,0
BUR00000376,ACC0000052,2024-04-01,2024-Q2,collections_trigger,673,0,0.3331,0,1,0,0
BUR00000377,ACC0000052,2024-07-01,2024-Q3,annual_review,673,0,0.2117,0,3,0,0
BUR00000378,ACC0000052,2024-10-01,2024-Q4,cli_review,673,0,0.4717,0,3,0,0
BUR00000379,ACC0000053,2024-01-01,2024-Q1,quarterly_refresh,750,0,0.6252,0,0,0,0
BUR00000380,ACC0000053,2024-04-01,2024-Q2,behavioral_trigger,750,0,0.3254,0,1,0,0
BUR00000381,ACC0000053,2024-07-01,2024-Q3,collections_trigger,750,0,0.7755,0,2,0,0
BUR00000382,ACC0000053,2024-10-01,2024-Q4,collections_trigger,750,0,0.8784,0,2,0,0
BUR00000383,ACC0000054,2022-01-01,2022-Q1,quarterly_refresh,831,4,0.2679,0,3,0,0
BUR00000384,ACC0000054,2022-04-01,2022-Q2,annual_review,831,0,0.0958,0,0,0,0
BUR00000385,ACC0000054,2022-07-01,2022-Q3,quarterly_refresh,834,3,0.2193,0,1,0,0
BUR00000386,ACC0000054,2022-10-01,2022-Q4,annual_review,838,4,0.9136,0,0,0,0
BUR00000387,ACC0000054,2023-01-01,2023-Q1,annual_review,838,0,0.3054,0,0,0,0
BUR00000388,ACC0000054,2023-04-01,2023-Q2,collections_trigger,840,2,0.4368,0,0,0,0
BUR00000389,ACC0000054,2023-07-01,2023-Q3,quarterly_refresh,842,2,0.2463,0,3,0,0
BUR00000390,ACC0000054,2023-10-01,2023-Q4,annual_review,846,4,0.6608,0,2,0,0
BUR00000391,ACC0000054,2024-01-01,2024-Q1,behavioral_trigger,846,0,0.0565,0,2,0,0
BUR00000392,ACC0000054,2024-04-01,2024-Q2,behavioral_trigger,849,3,0.0667,0,2,0,0
BUR00000393,ACC0000054,2024-07-01,2024-Q3,behavioral_trigger,850,4,0.525,0,1,0,0
BUR00000394,ACC0000054,2024-10-01,2024-Q4,cli_review,850,4,0.7414,0,2,0,0
BUR00000395,ACC0000055,2024-01-01,2024-Q1,collections_trigger,751,0,0.5799,0,3,0,0
BUR00000396,ACC0000055,2024-04-01,2024-Q2,quarterly_refresh,751,0,0.4591,0,2,0,0
BUR00000397,ACC0000055,2024-07-01,2024-Q3,cli_review,751,0,0.5682,0,0,0,0
BUR00000398,ACC0000055,2024-10-01,2024-Q4,cli_review,751,0,0.4704,0,2,0,0
BUR00000399,ACC0000056,2021-10-01,2021-Q4,cli_review,630,0,0.4986,0,1,0,0
BUR00000400,ACC0000056,2022-01-01,2022-Q1,behavioral_trigger,630,0,0.235,0,0,0,0
BUR00000401,ACC0000056,2022-04-01,2022-Q2,quarterly_refresh,630,0,0.1478,0,1,0,0
BUR00000402,ACC0000056,2022-07-01,2022-Q3,behavioral_trigger,630,0,0.3784,0,0,0,0
BUR00000403,ACC0000056,2022-10-01,2022-Q4,cli_review,630,0,0.7402,0,1,0,0
BUR00000404,ACC0000056,2023-01-01,2023-Q1,quarterly_refresh,630,0,0.4732,0,3,0,0
BUR00000405,ACC0000056,2023-04-01,2023-Q2,behavioral_trigger,630,0,0.8291,0,3,0,0
BUR00000406,ACC0000056,2023-07-01,2023-Q3,quarterly_refresh,630,0,0.0871,0,0,0,0
BUR00000407,ACC0000056,2023-10-01,2023-Q4,quarterly_refresh,630,0,0.2891,0,2,0,0
BUR00000408,ACC0000056,2024-01-01,2024-Q1,quarterly_refresh,630,0,0.7349,0,0,0,0
BUR00000409,ACC0000056,2024-04-01,2024-Q2,collections_trigger,630,0,0.1106,0,1,0,0
BUR00000410,ACC0000056,2024-07-01,2024-Q3,cli_review,630,0,0.2211,0,2,0,0
BUR00000411,ACC0000056,2024-10-01,2024-Q4,annual_review,630,0,0.1118,0,2,0,0
BUR00000412,ACC0000057,2023-01-01,2023-Q1,annual_review,565,0,0.6722,0,1,0,0
BUR00000413,ACC0000057,2023-04-01,2023-Q2,collections_trigger,564,-1,0.5305,0,2,0,0
BUR00000414,ACC0000057,2023-07-01,2023-Q3,annual_review,559,-5,0.1165,0,0,0,0
BUR00000415,ACC0000057,2023-10-01,2023-Q4,cli_review,537,-22,0.3142,0,2,0,0
BUR00000416,ACC0000057,2024-01-01,2024-Q1,annual_review,529,-8,0.5942,0,0,0,0
BUR00000417,ACC0000058,2021-07-01,2021-Q3,cli_review,698,0,0.26,0,1,0,0
BUR00000418,ACC0000058,2021-10-01,2021-Q4,collections_trigger,698,0,0.768,0,3,0,0
BUR00000419,ACC0000058,2022-01-01,2022-Q1,quarterly_refresh,698,0,0.4213,0,2,0,0
BUR00000420,ACC0000058,2022-04-01,2022-Q2,cli_review,698,0,0.6148,0,0,0,0
BUR00000421,ACC0000058,2022-07-01,2022-Q3,annual_review,698,0,0.2811,0,0,0,0
BUR00000422,ACC0000058,2022-10-01,2022-Q4,collections_trigger,698,0,0.6021,0,0,0,0
BUR00000423,ACC0000058,2023-01-01,2023-Q1,cli_review,698,0,0.5103,0,0,0,0
BUR00000424,ACC0000058,2023-04-01,2023-Q2,cli_review,698,0,0.3134,0,3,0,0
BUR00000425,ACC0000058,2023-07-01,2023-Q3,cli_review,698,0,0.2536,0,2,0,0
BUR00000426,ACC0000058,2023-10-01,2023-Q4,annual_review,698,0,0.6782,0,2,0,0
BUR00000427,ACC0000058,2024-01-01,2024-Q1,behavioral_trigger,698,0,0.4214,0,1,0,0
BUR00000428,ACC0000058,2024-04-01,2024-Q2,behavioral_trigger,698,0,0.1628,0,1,0,0
BUR00000429,ACC0000058,2024-07-01,2024-Q3,cli_review,698,0,0.4715,0,3,0,0
BUR00000430,ACC0000058,2024-10-01,2024-Q4,annual_review,698,0,0.154,0,3,0,0
BUR00000431,ACC0000059,2024-07-01,2024-Q3,quarterly_refresh,786,0,0.0755,0,2,0,0
BUR00000432,ACC0000059,2024-10-01,2024-Q4,behavioral_trigger,788,2,0.8015,0,1,0,0
BUR00000433,ACC0000060,2024-04-01,2024-Q2,cli_review,735,0,0.6651,0,2,0,0
BUR00000434,ACC0000060,2024-07-01,2024-Q3,annual_review,735,0,0.5426,0,0,0,0
BUR00000435,ACC0000060,2024-10-01,2024-Q4,annual_review,735,0,0.1465,0,1,0,0
BUR00000436,ACC0000061,2022-10-01,2022-Q4,quarterly_refresh,836,1,0.8092,0,1,0,0
BUR00000437,ACC0000061,2023-01-01,2023-Q1,quarterly_refresh,837,1,0.5007,0,3,0,0
BUR00000438,ACC0000061,2023-04-01,2023-Q2,quarterly_refresh,839,2,0.8916,0,0,0,0
BUR00000439,ACC0000061,2023-07-01,2023-Q3,collections_trigger,839,0,0.5955,0,0,0,0
BUR00000440,ACC0000061,2023-10-01,2023-Q4,quarterly_refresh,839,0,0.1487,0,1,0,0
BUR00000441,ACC0000061,2024-01-01,2024-Q1,quarterly_refresh,840,1,0.761,0,2,0,0
BUR00000442,ACC0000061,2024-04-01,2024-Q2,collections_trigger,840,0,0.9813,0,1,0,0
BUR00000443,ACC0000061,2024-07-01,2024-Q3,quarterly_refresh,842,2,0.8773,0,1,0,0
BUR00000444,ACC0000061,2024-10-01,2024-Q4,quarterly_refresh,843,1,0.3877,0,2,0,0
BUR00000445,ACC0000062,2022-04-01,2022-Q2,behavioral_trigger,689,0,0.3909,0,2,0,0
BUR00000446,ACC0000062,2022-07-01,2022-Q3,quarterly_refresh,689,0,0.5054,0,2,0,0
BUR00000447,ACC0000062,2022-10-01,2022-Q4,annual_review,689,0,0.6336,0,3,0,0
BUR00000448,ACC0000062,2023-01-01,2023-Q1,collections_trigger,689,0,0.7985,0,0,0,0
BUR00000449,ACC0000062,2023-04-01,2023-Q2,behavioral_trigger,689,0,0.5952,0,0,0,0
BUR00000450,ACC0000062,2023-07-01,2023-Q3,quarterly_refresh,689,0,0.5891,0,0,0,0
BUR00000451,ACC0000062,2023-10-01,2023-Q4,annual_review,689,0,0.578,0,2,0,0
BUR00000452,ACC0000062,2024-01-01,2024-Q1,annual_review,689,0,0.6985,0,0,0,0
BUR00000453,ACC0000062,2024-04-01,2024-Q2,cli_review,689,0,0.2574,0,3,0,0
BUR00000454,ACC0000062,2024-07-01,2024-Q3,quarterly_refresh,689,0,0.1458,0,2,0,0
BUR00000455,ACC0000062,2024-10-01,2024-Q4,annual_review,689,0,0.1939,0,0,0,0
BUR00000456,ACC0000063,2023-01-01,2023-Q1,behavioral_trigger,638,0,0.7291,0,3,0,0
BUR00000457,ACC0000063,2023-04-01,2023-Q2,annual_review,638,0,0.4165,0,1,0,0
BUR00000458,ACC0000063,2023-07-01,2023-Q3,collections_trigger,638,0,0.9881,0,0,0,0
BUR00000459,ACC0000063,2023-10-01,2023-Q4,quarterly_refresh,620,-18,0.6097,0,3,0,0
BUR00000460,ACC0000063,2024-01-01,2024-Q1,collections_trigger,611,-9,0.5291,0,0,0,0
BUR00000461,ACC0000063,2024-04-01,2024-Q2,quarterly_refresh,606,-5,0.8337,0,3,0,0
BUR00000462,ACC0000063,2024-07-01,2024-Q3,collections_trigger,598,-8,0.7396,0,2,0,0
BUR00000463,ACC0000063,2024-10-01,2024-Q4,quarterly_refresh,589,-9,0.2954,1,1,0,0
BUR00000464,ACC0000064,2021-10-01,2021-Q4,cli_review,655,0,0.0885,0,2,0,0
BUR00000465,ACC0000064,2022-01-01,2022-Q1,annual_review,655,0,0.7776,0,3,0,0
BUR00000466,ACC0000064,2022-04-01,2022-Q2,quarterly_refresh,655,0,0.4898,0,3,0,0
BUR00000467,ACC0000064,2022-07-01,2022-Q3,behavioral_trigger,655,0,0.8012,0,1,0,0
BUR00000468,ACC0000064,2022-10-01,2022-Q4,collections_trigger,655,0,0.2032,0,1,0,0
BUR00000469,ACC0000064,2023-01-01,2023-Q1,quarterly_refresh,655,0,0.5145,0,2,0,0
BUR00000470,ACC0000064,2023-04-01,2023-Q2,quarterly_refresh,655,0,0.4562,0,1,0,0
BUR00000471,ACC0000064,2023-07-01,2023-Q3,cli_review,655,0,0.9188,0,0,0,0
BUR00000472,ACC0000065,2021-04-01,2021-Q2,quarterly_refresh,739,0,0.2218,0,1,0,0
BUR00000473,ACC0000065,2021-07-01,2021-Q3,annual_review,739,0,0.1513,0,1,0,0
BUR00000474,ACC0000065,2021-10-01,2021-Q4,quarterly_refresh,739,0,0.0596,0,3,0,0
BUR00000475,ACC0000065,2022-01-01,2022-Q1,behavioral_trigger,739,0,0.7803,0,3,0,0
BUR00000476,ACC0000065,2022-04-01,2022-Q2,collections_trigger,739,0,0.6553,0,0,0,0
BUR00000477,ACC0000065,2022-07-01,2022-Q3,quarterly_refresh,739,0,0.2846,0,1,0,0
BUR00000478,ACC0000065,2022-10-01,2022-Q4,annual_review,739,0,0.1928,0,0,0,0
BUR00000479,ACC0000065,2023-01-01,2023-Q1,annual_review,739,0,0.1561,0,3,0,0
BUR00000480,ACC0000065,2023-04-01,2023-Q2,quarterly_refresh,739,0,0.1727,0,0,0,0
BUR00000481,ACC0000065,2023-07-01,2023-Q3,behavioral_trigger,739,0,0.5227,0,2,0,0
BUR00000482,ACC0000065,2023-10-01,2023-Q4,quarterly_refresh,739,0,0.2745,0,2,0,0
BUR00000483,ACC0000065,2024-01-01,2024-Q1,annual_review,739,0,0.5965,0,2,0,0
BUR00000484,ACC0000065,2024-04-01,2024-Q2,behavioral_trigger,739,0,0.839,0,3,0,0
BUR00000485,ACC0000065,2024-07-01,2024-Q3,cli_review,739,0,0.4026,0,0,0,0
BUR00000486,ACC0000065,2024-10-01,2024-Q4,quarterly_refresh,739,0,0.8333,0,1,0,0
BUR00000487,ACC0000066,2024-04-01,2024-Q2,quarterly_refresh,757,0,0.7657,0,0,0,0
BUR00000488,ACC0000066,2024-07-01,2024-Q3,cli_review,757,0,0.5107,0,3,0,0
BUR00000489,ACC0000066,2024-10-01,2024-Q4,cli_review,757,0,0.5176,0,3,0,0
BUR00000490,ACC0000067,2023-07-01,2023-Q3,collections_trigger,841,4,0.435,0,1,0,0
BUR00000491,ACC0000067,2023-10-01,2023-Q4,cli_review,842,1,0.8431,0,1,0,0
BUR00000492,ACC0000067,2024-01-01,2024-Q1,annual_review,846,4,0.0928,0,3,0,0
BUR00000493,ACC0000067,2024-04-01,2024-Q2,cli_review,846,0,0.7598,0,1,0,0
BUR00000494,ACC0000067,2024-07-01,2024-Q3,behavioral_trigger,847,1,0.6098,0,1,0,0
BUR00000495,ACC0000067,2024-10-01,2024-Q4,annual_review,847,0,0.1852,0,3,0,0
BUR00000496,ACC0000068,2022-01-01,2022-Q1,behavioral_trigger,626,0,0.8824,0,2,0,0
BUR00000497,ACC0000068,2022-04-01,2022-Q2,quarterly_refresh,626,0,0.4769,0,0,0,0
BUR00000498,ACC0000068,2022-07-01,2022-Q3,behavioral_trigger,626,0,0.2492,0,0,0,0
BUR00000499,ACC0000068,2022-10-01,2022-Q4,quarterly_refresh,626,0,0.2308,0,0,0,0
BUR00000500,ACC0000068,2023-01-01,2023-Q1,quarterly_refresh,626,0,0.4063,0,3,0,0
BUR00000501,ACC0000068,2023-04-01,2023-Q2,collections_trigger,626,0,0.8555,0,1,0,0
BUR00000502,ACC0000068,2023-07-01,2023-Q3,annual_review,626,0,0.4332,0,3,0,0
BUR00000503,ACC0000068,2023-10-01,2023-Q4,behavioral_trigger,626,0,0.0711,0,3,0,0
BUR00000504,ACC0000068,2024-01-01,2024-Q1,cli_review,626,0,0.0586,0,3,0,0
BUR00000505,ACC0000068,2024-04-01,2024-Q2,collections_trigger,626,0,0.7777,0,0,0,0
BUR00000506,ACC0000068,2024-07-01,2024-Q3,collections_trigger,626,0,0.3061,0,1,0,0
BUR00000507,ACC0000068,2024-10-01,2024-Q4,cli_review,626,0,0.3971,0,3,0,0
BUR00000508,ACC0000069,2024-01-01,2024-Q1,annual_review,612,-2,0.6358,0,3,0,0
BUR00000509,ACC0000069,2024-04-01,2024-Q2,annual_review,608,-4,0.4984,0,1,0,0
BUR00000510,ACC0000069,2024-07-01,2024-Q3,annual_review,605,-3,0.8085,0,3,0,0
BUR00000511,ACC0000069,2024-10-01,2024-Q4,collections_trigger,601,-4,0.3689,0,1,0,0
BUR00000512,ACC0000070,2022-10-01,2022-Q4,cli_review,728,0,0.7205,0,0,0,0
BUR00000513,ACC0000070,2023-01-01,2023-Q1,annual_review,728,0,0.3572,0,2,0,0
BUR00000514,ACC0000070,2023-04-01,2023-Q2,quarterly_refresh,728,0,0.4179,0,3,0,0
BUR00000515,ACC0000070,2023-07-01,2023-Q3,behavioral_trigger,728,0,0.0565,0,0,0,0
BUR00000516,ACC0000070,2023-10-01,2023-Q4,quarterly_refresh,728,0,0.5276,0,2,0,0
BUR00000517,ACC0000070,2024-01-01,2024-Q1,collections_trigger,728,0,0.4121,0,3,0,0
BUR00000518,ACC0000070,2024-04-01,2024-Q2,quarterly_refresh,728,0,0.5675,0,3,0,0
BUR00000519,ACC0000070,2024-07-01,2024-Q3,cli_review,728,0,0.342,0,1,0,0
BUR00000520,ACC0000070,2024-10-01,2024-Q4,behavioral_trigger,728,0,0.3056,0,2,0,0
BUR00000521,ACC0000071,2023-01-01,2023-Q1,behavioral_trigger,554,-7,0.2737,0,3,0,0
BUR00000522,ACC0000071,2023-04-01,2023-Q2,collections_trigger,553,-1,0.1292,0,1,0,0
BUR00000523,ACC0000071,2023-07-01,2023-Q3,annual_review,550,-3,0.5597,0,1,0,0
BUR00000524,ACC0000071,2023-10-01,2023-Q4,behavioral_trigger,550,0,0.213,0,0,0,0
BUR00000525,ACC0000071,2024-01-01,2024-Q1,annual_review,548,-2,0.4242,0,1,0,1
BUR00000526,ACC0000071,2024-04-01,2024-Q2,cli_review,543,-5,0.5881,0,1,0,0
BUR00000527,ACC0000071,2024-07-01,2024-Q3,annual_review,543,0,0.4841,0,2,0,0
BUR00000528,ACC0000071,2024-10-01,2024-Q4,annual_review,543,0,0.692,0,2,0,0
BUR00000529,ACC0000072,2024-04-01,2024-Q2,annual_review,553,-6,0.2315,0,2,0,0
BUR00000530,ACC0000072,2024-07-01,2024-Q3,behavioral_trigger,553,0,0.0806,0,0,0,0
