account_id,snapshot_month,partner_program_code,vertical,channel,origination_date,vintage_cohort,credit_tier_at_booking,months_on_book,bureau_score_at_booking,credit_line_assigned,credit_line_requested,counter_offer_flag,app_channel,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_at_app,account_status,current_balance,current_dpd_bucket,days_past_due,utilization_pct,closure_date,closure_reason,months_since_last_purchase,avg_monthly_spend_3m,avg_monthly_spend_12m,spend_trend_pct_3m,total_spend_lifetime,login_frequency_30d,avg_login_frequency_3m,dormant_flag,attrition_risk_flag,bureau_score_current,score_drift,bureau_refresh_quarter,derogatory_count_current,new_derogatory_flag,utilization_stress_flag,hardship_flag,payment_plan_flag,risk_segment,chargeoff_flag,chargeoff_date,total_payments_lifetime
ACC0000083,2024-12,SYF_ROOMS2GO,Furniture,in_store,2021-11-05,2021-Q4,Subprime,21,599,1400,1488,0,in_store,0.2581,4,1,charged_off,1303.4,dpd_120plus,120,0.931,,,16,237.08,1584.97,-26.5,35164.04,17,16.7,1,0,575,-24,2023-Q3,1,0,1,0,0,high_risk,1,2023-08-01,11750.69
ACC0000084,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2021-06-19,2021-Q2,Prime,42,693,5400,7282,0,direct_mail,0.2019,3,0,active,309.85,current,0,0.0574,,,0,331.2,257.19,102.7,12235.54,8,6.7,0,0,693,0,2024-Q4,0,0,0,0,0,standard,0,,11925.71
ACC0000085,2024-12,SYF_PAYPAL,Fintech,in_store,2021-04-09,2021-Q2,Nearprime,26,641,2300,3058,0,in_store,0.3511,5,1,closed,186.65,current,0,0.0812,2023-06-28,delinquency,18,118.56,122.63,-48.2,3060.54,11,8.3,1,0,641,0,2023-Q2,1,0,0,0,0,standard,0,,2873.9
ACC0000086,2024-12,SYF_GUITARCTR,Specialty,online,2022-01-23,2022-Q1,Nearprime,24,639,1900,2267,0,online,0.624,4,1,charged_off,1385.75,dpd_120plus,120,0.7293,,,11,38.67,313.46,-58.7,13364.53,12,15.0,1,0,639,0,2024-Q1,1,0,0,0,0,high_risk,1,2024-01-01,11181.52
ACC0000087,2024-12,SYF_WALMART,Retail,online,2022-04-16,2022-Q2,Nearprime,29,660,3100,4356,0,online,0.5886,2,0,closed,244.04,current,0,0.0787,2024-09-02,customer_request,3,206.51,150.87,14.0,3526.55,10,12.0,1,0,660,0,2024-Q3,0,0,0,0,0,standard,0,,3282.52
ACC0000088,2024-12,SYF_WALMART,Retail,in_store,2022-07-22,2022-Q3,Prime,29,737,4800,4639,0,in_store,0.5389,2,0,delinquent,139.0,dpd_30,30,0.029,,,0,140.43,189.86,-41.6,4979.9,0,6.3,0,0,737,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,4840.93
ACC0000089,2024-12,SYF_CARECREDIT,Healthcare,partner_refer,2021-02-01,2021-Q1,Subprime,26,601,800,736,0,partner_refer,0.5718,0,2,charged_off,377.61,dpd_120plus,120,0.472,,,21,134.17,923.24,-90.8,28822.57,19,14.0,1,0,567,-34,2023-Q1,2,0,0,0,0,high_risk,1,2023-03-01,9978.41
ACC0000090,2024-12,SYF_SAMSCLUB,Retail,in_store,2021-02-25,2021-Q1,Superprime,46,831,8700,9786,0,in_store,0.5435,3,0,active,418.3,current,0,0.0481,,,0,365.89,330.5,18.9,11541.95,2,5.7,0,0,850,19,2024-Q4,0,0,0,0,0,low_risk,0,,11123.68
ACC0000091,2024-12,SYF_BPGASCAR,Auto/Gas,direct_mail,2022-12-14,2022-Q4,Nearprime,7,637,3800,4543,0,direct_mail,0.3163,1,0,charged_off,333.96,dpd_120plus,120,0.0879,,,17,118.32,107.25,15.2,750.72,16,16.3,1,0,637,0,2023-Q2,0,0,0,0,0,high_risk,1,2023-07-01,416.77
ACC0000092,2024-12,SYF_BPGASCAR,Auto/Gas,online,2023-12-30,2023-Q4,Nearprime,12,658,3400,3578,0,online,0.0754,4,0,delinquent,225.82,dpd_60,60,0.0664,,,0,66.64,85.16,-50.0,1021.9,19,9.3,0,0,658,0,2024-Q4,0,0,0,0,0,high_risk,0,,796.08
ACC0000093,2024-12,SYF_PAYPAL,Fintech,partner_refer,2021-04-19,2021-Q2,Superprime,44,796,6800,5832,0,partner_refer,0.563,6,0,active,89.95,current,0,0.0132,,,0,255.86,211.06,19.0,7422.62,12,13.7,0,0,830,34,2024-Q4,0,0,0,0,0,low_risk,0,,7332.69
ACC0000094,2024-12,SYF_CARECREDIT,Healthcare,online,2023-09-13,2023-Q3,Subprime,7,565,1500,1870,0,online,0.2325,7,2,charged_off,1425.0,dpd_120plus,120,0.95,,,8,300.54,737.69,-71.9,5163.83,3,9.3,1,0,565,0,2024-Q1,2,0,1,0,0,high_risk,1,2024-04-01,2015.19
ACC0000095,2024-12,SYF_BPGASCAR,Auto/Gas,online,2024-03-02,2024-Q1,Prime,7,748,7100,8531,0,online,0.3321,7,0,closed,0.0,current,0,0.0,2024-10-28,account_review,3,132.66,81.45,131.1,570.17,1,7.3,1,0,748,0,2024-Q3,0,0,0,0,0,standard,0,,570.17
ACC0000096,2024-12,SYF_LOWES,HomeImprov,online,2022-05-13,2022-Q2,Nearprime,31,621,3100,3944,0,online,0.339,3,2,delinquent,2886.1,dpd_60,60,0.931,,,0,153.92,330.44,-58.6,11609.68,0,0.0,0,1,576,-45,2024-Q4,3,1,1,1,1,high_risk,0,,7126.94
ACC0000097,2024-12,SYF_PAYPAL,Fintech,in_store,2024-01-08,2024-Q1,Prime,11,747,7000,10205,0,in_store,0.163,2,0,active,158.62,current,0,0.0227,,,0,206.54,196.82,10.8,2165.03,3,11.0,0,0,747,0,2024-Q4,0,0,0,0,0,standard,0,,2006.42
ACC0000098,2024-12,SYF_AMAZON,Retail,online,2021-06-11,2021-Q2,Prime,42,688,4600,4262,0,online,0.4507,2,0,active,107.69,current,0,0.0234,,,1,214.03,178.2,-14.8,7731.06,6,13.0,0,0,688,0,2024-Q4,0,0,0,0,0,standard,0,,7623.39
ACC0000099,2024-12,SYF_PAYPAL,Fintech,online,2022-10-15,2022-Q4,Prime,26,734,5600,5795,0,online,0.0873,0,0,delinquent,191.32,dpd_90,90,0.0342,,,0,123.3,133.6,-25.7,3048.07,5,13.7,0,0,734,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,2856.76
ACC0000100,2024-12,SYF_CARECREDIT,Healthcare,in_store,2021-10-30,2021-Q4,Prime,38,756,3300,3359,0,in_store,0.3411,4,0,delinquent,2719.9,dpd_60,60,0.8242,,,0,1221.38,880.12,95.8,33638.0,8,9.7,0,0,756,0,2024-Q4,0,0,1,0,0,moderate_risk,0,,30918.11
ACC0000101,2024-12,SYF_GUITARCTR,Specialty,in_store,2022-05-10,2022-Q2,Prime,31,685,3000,2977,0,in_store,0.4957,3,0,active,586.42,current,0,0.1955,,,0,802.19,819.6,-29.1,26639.86,8,9.3,0,0,685,0,2024-Q4,0,0,0,0,0,standard,0,,26053.47
ACC0000102,2024-12,SYF_AMAZON,Retail,online,2023-01-11,2023-Q1,Subprime,23,605,900,857,0,online,0.4418,4,0,delinquent,638.57,dpd_90,90,0.7095,,,0,80.23,225.5,-73.5,4934.02,6,11.3,0,0,580,-25,2024-Q4,0,0,0,0,0,high_risk,0,,4295.46
ACC0000103,2024-12,SYF_CARECREDIT,Healthcare,in_store,2021-12-16,2021-Q4,Nearprime,35,648,3100,4291,0,in_store,0.3726,0,2,charged_off,2886.1,dpd_120plus,120,0.931,,,1,261.19,453.46,41.0,28427.17,0,0.0,0,1,575,-73,2024-Q3,4,1,1,1,1,high_risk,1,2024-11-01,14096.12
ACC0000104,2024-12,SYF_ROOMS2GO,Furniture,in_store,2023-07-16,2023-Q3,Prime,17,743,3500,5124,0,in_store,0.4921,6,0,active,2149.76,current,0,0.6142,,,0,3605.68,2020.23,179.5,31340.22,15,13.7,0,0,743,0,2024-Q4,0,0,0,0,0,standard,0,,24430.5
ACC0000105,2024-12,SYF_AMAZON,Retail,online,2021-05-31,2021-Q2,Subprime,25,618,900,917,0,online,0.2761,3,1,charged_off,375.73,dpd_120plus,120,0.4175,,,18,17.0,53.13,-84.6,2425.16,1,8.3,1,0,590,-28,2023-Q2,1,0,0,0,0,high_risk,1,2023-06-01,2049.43
ACC0000106,2024-12,SYF_AMAZON,Retail,pre_approved,2023-08-11,2023-Q3,Prime,16,684,3500,4804,0,pre_approved,0.2955,7,0,active,289.46,current,0,0.0827,,,0,183.5,243.46,-49.7,3536.17,18,12.3,0,0,684,0,2024-Q4,0,0,0,0,0,standard,0,,3246.72
ACC0000107,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2024-06-12,2024-Q2,Prime,6,710,3300,3690,0,direct_mail,0.604,7,0,active,348.12,current,0,0.1055,,,1,156.32,156.06,0.3,936.36,8,13.0,0,0,710,0,2024-Q4,0,0,0,0,0,standard,0,,588.24
ACC0000108,2024-12,SYF_BPGASCAR,Auto/Gas,pre_approved,2023-01-26,2023-Q1,Prime,23,712,2600,3186,0,pre_approved,0.5934,7,0,active,37.42,current,0,0.0144,,,0,70.64,149.12,-61.5,3115.27,5,4.0,0,0,712,0,2024-Q4,0,0,0,0,0,standard,0,,3077.86
ACC0000109,2024-12,SYF_ROOMS2GO,Furniture,direct_mail,2022-06-14,2022-Q2,Subprime,30,573,1000,1029,0,direct_mail,0.0762,0,2,delinquent,855.0,dpd_90,90,0.855,,,0,1130.12,2075.6,-47.1,53143.5,13,11.0,0,0,540,-33,2024-Q4,2,0,1,0,0,high_risk,0,,11538.37
ACC0000110,2024-12,SYF_SAMSCLUB,Retail,pre_approved,2022-05-07,2022-Q2,Subprime,31,610,500,684,1,pre_approved,0.3305,0,2,active,0.0,current,0,0.0,,,0,408.87,275.31,157.3,8424.88,5,11.3,0,0,576,-34,2024-Q4,2,0,0,0,0,standard,0,,6590.89
ACC0000111,2024-12,SYF_CARECREDIT,Healthcare,pre_approved,2022-03-23,2022-Q1,Superprime,33,776,5500,7233,1,pre_approved,0.4528,6,0,active,4614.61,current,0,0.839,,,0,592.88,842.7,-55.5,26512.55,4,9.7,0,0,802,26,2024-Q4,0,0,1,0,0,low_risk,0,,21206.63
ACC0000112,2024-12,SYF_LOWES,HomeImprov,direct_mail,2024-05-05,2024-Q2,Prime,6,680,6200,7976,0,direct_mail,0.0183,7,0,closed,263.99,current,0,0.0426,2024-11-01,account_review,1,417.33,330.48,71.3,1982.88,8,5.3,0,1,680,0,2024-Q4,0,0,0,0,0,attrition_risk,0,,1718.9
ACC0000113,2024-12,SYF_PAYPAL,Fintech,online,2024-08-30,2024-Q3,Nearprime,4,658,1200,1023,0,online,0.584,6,0,active,0.0,current,0,0.0,,,0,103.77,114.97,0.0,459.9,12,13.3,0,0,658,0,2024-Q4,0,0,0,0,0,standard,0,,459.9
ACC0000114,2024-12,SYF_ASHLEY,Furniture,pre_approved,2023-08-12,2023-Q3,Nearprime,12,641,3400,4273,0,pre_approved,0.2257,3,0,charged_off,2761.65,dpd_120plus,120,0.8123,,,5,930.9,1069.07,-9.0,12828.86,16,9.7,1,0,641,0,2024-Q3,0,0,1,0,0,high_risk,1,2024-08-01,5095.97
ACC0000115,2024-12,SYF_SAMSCLUB,Retail,online,2021-04-03,2021-Q2,Subprime,16,566,1100,1282,0,online,0.0024,5,0,closed,69.7,current,0,0.0634,2022-08-26,delinquency,28,86.86,230.43,-75.4,3320.96,18,11.3,1,0,551,-15,2022-Q3,0,0,0,0,0,standard,0,,3251.27
ACC0000116,2024-12,SYF_PAYPAL,Fintech,pre_approved,2022-09-11,2022-Q3,Subprime,27,572,1400,1944,0,pre_approved,0.6255,0,2,active,0.0,current,0,0.0,,,0,136.18,176.85,-26.7,4086.49,9,12.3,0,0,539,-33,2024-Q4,2,0,0,0,0,standard,0,,4086.5
ACC0000117,2024-12,SYF_SAMSCLUB,Retail,online,2022-07-15,2022-Q3,Superprime,29,829,13800,17546,0,online,0.4811,4,0,delinquent,1092.54,dpd_60,60,0.0792,,,0,66.6,170.05,-65.9,7544.86,15,8.0,0,0,850,21,2024-Q4,0,0,0,0,0,moderate_risk,0,,6452.32
ACC0000118,2024-12,SYF_LOWES,HomeImprov,online,2021-08-28,2021-Q3,Superprime,40,794,11400,14891,0,online,0.2335,7,0,active,342.44,current,0,0.03,,,0,657.09,661.36,21.4,24232.22,5,5.0,0,0,826,32,2024-Q4,0,0,0,0,0,low_risk,0,,23889.81
ACC0000119,2024-12,SYF_PAYPAL,Fintech,in_store,2021-01-24,2021-Q1,Prime,47,704,2500,2292,0,in_store,0.2791,5,0,active,0.0,current,0,0.0,,,0,133.79,118.83,-40.5,6726.32,2,10.7,0,0,704,0,2024-Q4,0,0,0,0,0,standard,0,,6726.33
ACC0000120,2024-12,SYF_BPGASCAR,Auto/Gas,online,2022-03-14,2022-Q1,Superprime,33,794,14900,21454,0,online,0.4261,5,0,active,267.43,current,0,0.0179,,,0,160.78,159.24,-21.6,4871.12,5,6.7,0,0,825,31,2024-Q4,0,0,0,0,0,low_risk,0,,4603.7
ACC0000121,2024-12,SYF_PAYPAL,Fintech,online,2022-11-19,2022-Q4,Subprime,25,575,1300,1247,0,online,0.3433,5,2,delinquent,392.4,dpd_120plus,120,0.3018,,,0,104.54,133.51,-49.9,3138.73,14,10.7,0,0,554,-21,2024-Q4,2,0,0,0,0,high_risk,0,,2746.34
ACC0000122,2024-12,SYF_PAYPAL,Fintech,online,2023-05-12,2023-Q2,Nearprime,13,674,3800,4163,0,online,0.3948,3,1,charged_off,679.43,dpd_120plus,120,0.1788,,,6,52.76,82.71,1.2,992.58,10,11.3,1,0,674,0,2024-Q2,1,0,0,0,0,high_risk,1,2024-06-01,313.15
ACC0000123,2024-12,SYF_LOWES,HomeImprov,direct_mail,2022-11-05,2022-Q4,Prime,25,728,3900,4006,0,direct_mail,0.088,3,0,active,0.0,current,0,0.0,,,0,485.11,356.42,134.5,11961.47,17,9.0,0,0,728,0,2024-Q4,0,0,0,0,0,standard,0,,11961.48
ACC0000124,2024-12,SYF_ROOMS2GO,Furniture,partner_refer,2021-08-29,2021-Q3,Superprime,40,782,14100,20445,0,partner_refer,0.0963,1,0,active,3444.6,current,0,0.2443,,,0,3004.44,1948.29,-0.8,57691.47,17,10.0,0,0,803,21,2024-Q4,0,0,0,0,0,low_risk,0,,54246.89
ACC0000125,2024-12,SYF_ROOMS2GO,Furniture,online,2021-03-24,2021-Q1,Superprime,24,817,10700,12851,0,online,0.3584,4,0,closed,0.0,current,0,0.0,2023-03-14,inactivity,21,943.13,1802.0,-46.0,36883.29,2,10.7,1,0,837,20,2023-Q1,0,0,0,0,0,low_risk,0,,36883.3
ACC0000126,2024-12,SYF_AMAZON,Retail,in_store,2024-01-28,2024-Q1,Nearprime,11,659,1000,1492,0,in_store,0.404,5,2,active,909.92,current,0,0.9099,,,0,111.57,148.45,-54.0,1632.91,1,11.3,0,0,659,0,2024-Q4,2,0,1,0,0,standard,0,,722.99
ACC0000127,2024-12,SYF_SAMSCLUB,Retail,in_store,2024-03-27,2024-Q1,Superprime,9,771,12600,14422,0,in_store,0.2282,3,0,active,0.0,current,0,0.0,,,0,434.37,278.1,101.6,2502.91,15,16.0,0,0,779,8,2024-Q4,0,0,0,0,0,low_risk,0,,2502.91
ACC0000128,2024-12,SYF_LOWES,HomeImprov,in_store,2024-07-27,2024-Q3,Nearprime,5,627,2000,1891,0,in_store,0.6049,4,0,active,0.0,current,0,0.0,,,0,528.44,396.21,0.0,1981.07,14,9.7,0,0,627,0,2024-Q4,0,0,0,0,0,standard,0,,1981.08
ACC0000129,2024-12,SYF_WALMART,Retail,direct_mail,2021-02-01,2021-Q1,Prime,47,682,2800,2799,0,direct_mail,0.538,1,0,active,345.76,current,0,0.1235,,,0,305.74,168.03,131.8,6621.71,5,12.7,0,0,682,0,2024-Q4,0,0,0,0,0,standard,0,,6275.98
ACC0000130,2024-12,SYF_PAYPAL,Fintech,direct_mail,2022-07-29,2022-Q3,Prime,19,686,4700,4747,0,direct_mail,0.0155,1,0,closed,0.0,current,0,0.0,2024-02-19,delinquency,10,247.91,190.21,12.9,3451.43,6,12.7,1,0,686,0,2024-Q1,0,0,0,0,0,standard,0,,3451.44
ACC0000131,2024-12,SYF_BPGASCAR,Auto/Gas,online,2021-12-28,2021-Q4,Prime,36,696,3000,3018,0,online,0.2627,3,0,active,0.0,current,0,0.0,,,0,202.36,128.82,28.3,3740.63,13,10.0,0,0,696,0,2024-Q4,0,0,0,0,0,standard,0,,3740.65
ACC0000132,2024-12,SYF_ASHLEY,Furniture,direct_mail,2024-05-12,2024-Q2,Subprime,7,582,1100,1514,0,direct_mail,0.3035,0,2,active,992.75,current,0,0.9025,,,0,1976.82,1175.26,204.4,8226.85,5,11.7,0,0,575,-7,2024-Q4,2,0,1,0,0,standard,0,,867.85
ACC0000133,2024-12,SYF_ROOMS2GO,Furniture,in_store,2024-07-15,2024-Q3,Prime,5,748,3900,3138,0,in_store,0.4886,3,0,active,1168.25,current,0,0.2996,,,0,1812.08,1276.28,0.0,6381.4,19,14.7,0,0,748,0,2024-Q4,0,0,0,0,0,standard,0,,5213.16
ACC0000134,2024-12,SYF_AMAZON,Retail,online,2021-06-15,2021-Q2,Prime,42,728,4500,4898,0,online,0.361,7,0,active,0.0,current,0,0.0,,,1,227.61,243.67,-33.6,9074.31,16,10.7,0,0,728,0,2024-Q4,0,0,0,0,0,standard,0,,9074.33
ACC0000135,2024-12,SYF_ROOMS2GO,Furniture,in_store,2023-10-09,2023-Q4,Prime,14,747,4300,4963,0,in_store,0.5247,5,0,active,0.0,current,0,0.0,,,0,2995.18,2095.6,8.8,27228.45,9,7.7,0,0,747,0,2024-Q4,0,0,0,0,0,standard,0,,19656.86
ACC0000136,2024-12,SYF_GUITARCTR,Specialty,in_store,2022-04-18,2022-Q2,Prime,32,711,4800,6158,0,in_store,0.3634,5,0,active,1024.81,current,0,0.2135,,,0,1110.76,913.15,5.0,26285.79,6,13.7,0,0,711,0,2024-Q4,0,0,0,0,0,standard,0,,25260.99
ACC0000137,2024-12,SYF_GUITARCTR,Specialty,direct_mail,2021-11-24,2021-Q4,Subprime,13,595,600,863,0,direct_mail,0.379,4,2,charged_off,545.69,dpd_120plus,120,0.9095,,,24,106.83,303.18,42.1,3947.52,15,9.0,1,0,577,-18,2022-Q4,2,0,1,0,0,high_risk,1,2022-12-01,1864.16
ACC0000138,2024-12,SYF_CARECREDIT,Healthcare,direct_mail,2023-03-28,2023-Q1,Prime,21,718,7000,9367,0,direct_mail,0.2084,7,0,active,1157.84,current,0,0.1654,,,0,1474.91,1482.79,-6.2,22810.39,16,11.7,0,0,718,0,2024-Q4,0,0,0,0,0,standard,0,,21652.57
ACC0000139,2024-12,SYF_ROOMS2GO,Furniture,online,2022-11-28,2022-Q4,Nearprime,25,647,3700,5385,0,online,0.1236,7,0,active,0.0,current,0,0.0,,,0,1038.21,1408.6,-59.0,27865.0,13,11.3,0,0,647,0,2024-Q4,0,0,0,0,0,standard,0,,16917.21
ACC0000140,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2021-09-02,2021-Q3,Prime,39,682,6000,5152,0,direct_mail,0.3138,7,0,active,0.0,current,0,0.0,,,0,370.22,333.06,9.8,11112.36,8,14.3,0,0,682,0,2024-Q4,0,0,0,0,0,standard,0,,11112.39
ACC0000141,2024-12,SYF_SAMSCLUB,Retail,online,2022-07-06,2022-Q3,Superprime,29,762,6400,5332,0,online,0.2928,3,0,active,706.76,current,0,0.1104,,,0,321.27,309.88,1.9,9365.99,5,12.7,0,0,784,22,2024-Q4,0,0,0,0,0,low_risk,0,,8659.24
ACC0000142,2024-12,SYF_GUITARCTR,Specialty,in_store,2022-05-07,2022-Q2,Nearprime,31,674,3600,3458,0,in_store,0.5771,4,2,active,0.0,current,0,0.0,,,0,1297.92,424.89,1204.2,16578.97,8,9.3,0,0,674,0,2024-Q4,2,0,0,0,0,standard,0,,14615.52
ACC0000143,2024-12,SYF_GUITARCTR,Specialty,in_store,2024-05-11,2024-Q2,Nearprime,7,677,3600,5097,0,in_store,0.1783,5,1,active,1130.29,current,0,0.314,,,0,797.51,705.39,-6.0,4937.76,11,11.7,0,0,677,0,2024-Q4,1,0,0,0,0,standard,0,,3807.47
ACC0000144,2024-12,SYF_SAMSCLUB,Retail,direct_mail,2021-05-08,2021-Q2,Prime,43,720,3100,3561,0,direct_mail,0.5777,3,0,active,187.73,current,0,0.0606,,,0,247.07,171.09,103.1,8578.2,10,5.7,0,0,720,0,2024-Q4,0,0,0,0,0,standard,0,,8390.49
ACC0000145,2024-12,SYF_ASHLEY,Furniture,online,2022-07-07,2022-Q3,Nearprime,29,663,3400,4722,1,online,0.4626,7,1,active,2907.0,current,0,0.855,,,0,1621.53,1111.18,14.8,42820.56,18,11.3,0,0,663,0,2024-Q4,1,0,1,0,0,standard,0,,24659.83
ACC0000146,2024-12,SYF_AMAZON,Retail,pre_approved,2024-02-10,2024-Q1,Subprime,10,588,1100,1452,1,pre_approved,0.4113,1,1,delinquent,0.0,dpd_30,30,0.0,,,2,88.28,157.47,-58.1,1574.72,2,8.7,0,0,575,-13,2024-Q4,1,0,0,0,0,moderate_risk,0,,1574.72
ACC0000147,2024-12,SYF_WALMART,Retail,direct_mail,2024-08-10,2024-Q3,Prime,4,756,4500,6689,0,direct_mail,0.6154,4,0,active,24.5,current,0,0.0054,,,0,49.32,36.99,0.0,147.97,6,10.7,0,0,756,0,2024-Q4,0,0,0,0,0,standard,0,,123.48
ACC0000148,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2022-07-03,2022-Q3,Prime,29,733,3900,3271,0,in_store,0.2481,3,0,active,318.26,current,0,0.0816,,,0,140.59,123.73,551.8,3211.75,10,11.7,0,0,733,0,2024-Q4,0,0,0,0,0,standard,0,,2893.51
ACC0000149,2024-12,SYF_WALMART,Retail,in_store,2022-12-03,2022-Q4,Nearprime,17,663,1100,1031,1,in_store,0.1225,4,0,charged_off,157.84,dpd_120plus,120,0.1435,,,7,34.59,79.11,207.4,1404.08,1,11.3,1,0,663,0,2024-Q1,0,0,0,0,0,high_risk,1,2024-05-01,1246.24
ACC0000150,2024-12,SYF_BPGASCAR,Auto/Gas,partner_refer,2023-07-16,2023-Q3,Nearprime,17,679,3900,3872,0,partner_refer,0.5638,0,2,active,0.0,current,0,0.0,,,0,117.62,113.02,-24.3,1816.38,11,11.3,0,0,679,0,2024-Q4,2,0,0,0,0,standard,0,,1816.39
ACC0000151,2024-12,SYF_GUITARCTR,Specialty,in_store,2024-04-29,2024-Q2,Nearprime,7,659,1400,1459,0,in_store,0.6162,1,2,closed,0.0,current,0,0.0,2024-11-25,inactivity,2,343.29,335.49,57.0,2348.42,1,10.7,0,0,659,0,2024-Q4,2,0,0,0,0,standard,0,,2348.42
ACC0000152,2024-12,SYF_BPGASCAR,Auto/Gas,in_store,2022-04-28,2022-Q2,Superprime,32,815,8600,12270,0,in_store,0.4599,5,0,active,79.5,current,0,0.0092,,,0,98.99,119.82,-46.2,3988.46,15,14.3,0,0,835,20,2024-Q4,0,0,0,0,0,low_risk,0,,3908.96
ACC0000153,2024-12,SYF_GUITARCTR,Specialty,in_store,2023-09-29,2023-Q3,Nearprime,15,657,3300,2949,0,in_store,0.4137,4,1,delinquent,1245.65,dpd_30,30,0.3775,,,0,1220.48,739.88,104.0,9920.37,17,12.0,0,0,657,0,2024-Q4,1,0,0,0,0,moderate_risk,0,,7671.08
ACC0000154,2024-12,SYF_PAYPAL,Fintech,direct_mail,2021-05-31,2021-Q2,Prime,43,707,5600,5667,0,direct_mail,0.6079,0,0,active,179.12,current,0,0.032,,,0,119.41,139.15,6.9,6323.72,13,10.7,0,0,707,0,2024-Q4,0,0,0,0,0,standard,0,,6144.62
ACC0000155,2024-12,SYF_SAMSCLUB,Retail,online,2024-07-31,2024-Q3,Superprime,5,845,14900,16376,0,online,0.0208,5,0,active,0.0,current,0,0.0,,,1,131.38,147.55,0.0,737.76,13,5.0,0,0,846,1,2024-Q4,0,0,0,0,0,low_risk,0,,737.77
ACC0000156,2024-12,SYF_PAYPAL,Fintech,online,2021-01-01,2021-Q1,Prime,48,745,4900,5387,0,online,0.1083,1,0,active,195.38,current,0,0.0399,,,0,245.95,193.86,82.7,7912.17,0,5.7,0,0,745,0,2024-Q4,0,0,0,0,0,standard,0,,7716.81
ACC0000157,2024-12,SYF_BPGASCAR,Auto/Gas,online,2023-04-18,2023-Q2,Superprime,20,793,9700,13663,0,online,0.0988,1,0,active,0.0,current,0,0.0,,,0,15.86,95.49,-65.5,2415.97,3,6.0,0,0,805,12,2024-Q4,0,0,0,0,0,low_risk,0,,2415.97
ACC0000158,2024-12,SYF_ASHLEY,Furniture,direct_mail,2022-10-21,2022-Q4,Nearprime,26,666,2800,2603,0,direct_mail,0.3654,1,0,active,1330.0,current,0,0.475,,,0,2236.09,1431.97,39.9,39215.6,15,16.0,0,0,666,0,2024-Q4,0,0,0,0,0,standard,0,,23018.49
ACC0000159,2024-12,SYF_WALMART,Retail,in_store,2024-03-05,2024-Q1,Prime,9,696,7300,10767,1,in_store,0.5844,5,0,active,119.01,current,0,0.0163,,,0,65.31,104.23,-59.7,938.04,7,9.7,0,0,696,0,2024-Q4,0,0,0,0,0,standard,0,,819.03
ACC0000160,2024-12,SYF_GUITARCTR,Specialty,in_store,2023-06-22,2023-Q2,Prime,18,684,7000,7271,0,in_store,0.4953,5,0,active,160.38,current,0,0.0229,,,0,608.15,531.34,-47.2,9946.94,2,11.7,0,0,684,0,2024-Q4,0,0,0,0,0,standard,0,,9786.57
ACC0000161,2024-12,SYF_ASHLEY,Furniture,in_store,2023-08-27,2023-Q3,Nearprime,16,645,3500,5051,0,in_store,0.4608,7,0,active,0.0,current,0,0.0,,,0,506.47,1629.82,-73.0,23329.14,5,7.0,0,0,645,0,2024-Q4,0,0,0,0,0,standard,0,,16159.61
ACC0000162,2024-12,SYF_AMAZON,Retail,pre_approved,2022-09-03,2022-Q3,Nearprime,27,663,2600,3078,1,pre_approved,0.1837,6,0,active,446.86,current,0,0.1719,,,0,225.55,179.04,-12.9,5312.84,17,15.7,0,0,663,0,2024-Q4,0,0,0,0,0,standard,0,,4865.99
ACC0000163,2024-12,SYF_ASHLEY,Furniture,in_store,2021-04-15,2021-Q2,Subprime,16,556,900,885,0,in_store,0.0044,5,1,charged_off,837.9,dpd_120plus,120,0.931,,,28,257.03,352.35,-42.7,6649.83,19,9.7,1,1,541,-15,2022-Q3,1,0,1,0,0,high_risk,1,2022-08-01,955.49
ACC0000164,2024-12,SYF_PAYPAL,Fintech,direct_mail,2022-09-24,2022-Q3,Nearprime,27,649,3900,4567,0,direct_mail,0.0719,4,0,active,104.79,current,0,0.0269,,,0,188.32,160.84,12.3,4765.13,18,14.3,0,0,649,0,2024-Q4,0,0,0,0,0,standard,0,,4660.34
ACC0000165,2024-12,SYF_ASHLEY,Furniture,in_store,2021-08-16,2021-Q3,Nearprime,40,650,1000,891,0,in_store,0.1786,6,0,active,475.0,current,0,0.475,,,0,689.04,2032.92,-78.9,69277.17,18,17.7,0,0,650,0,2024-Q4,0,0,0,0,0,standard,0,,18806.16
ACC0000166,2024-12,SYF_ROOMS2GO,Furniture,pre_approved,2024-07-19,2024-Q3,Prime,5,681,3400,4135,1,pre_approved,0.1307,3,0,delinquent,1615.0,dpd_30,30,0.475,,,0,1492.38,1515.54,0.0,7577.71,8,9.0,0,0,681,0,2024-Q4,0,0,0,0,0,moderate_risk,0,,4471.8
