application_id,account_id,application_date,app_channel,bureau_score_at_app,credit_line_requested,credit_line_approved,decision,decline_reason_code,bureau_utilization_at_app,bureau_inquiries_at_app,bureau_derogatory_count,bureau_oldest_tradeline_yrs
APP00000272,ACC0000272,2022-07-03,pre_approved,705,9141,7400.0,approved,,0.5356,3,0,12.7
APP00000273,ACC0000273,2021-07-15,online,670,3823,4000.0,approved,,0.0343,2,2,4.8
APP00000274,ACC0000274,2021-07-29,pre_approved,745,5413,6700.0,approved,,0.4257,3,0,19.4
APP00000275,ACC0000275,2024-06-30,pre_approved,724,4043,2800.0,approved,,0.257,4,0,10.2
APP00000276,ACC0000276,2023-10-26,online,567,563,400.0,approved,,0.3993,2,0,3.5
APP00000277,ACC0000277,2022-12-29,online,696,10618,7100.0,approved,,0.0531,5,0,1.2
APP00000278,ACC0000278,2022-01-20,direct_mail,653,4747,4000.0,approved,,0.4603,2,1,15.9
APP00000279,ACC0000279,2022-08-18,partner_refer,667,1722,1400.0,approved,,0.6451,7,0,14.6
APP00000280,ACC0000280,2024-06-16,online,773,7279,6500.0,approved,,0.1989,0,0,4.1
APP00000281,ACC0000281,2022-02-19,online,737,7008,4800.0,approved,,0.5554,7,0,2.9
APP00000282,ACC0000282,2024-07-25,partner_refer,732,4506,5600.0,approved,,0.4886,3,0,6.0
APP00000283,ACC0000283,2024-09-13,online,768,10606,11800.0,approved,,0.5557,1,0,3.5
APP00000284,ACC0000284,2024-05-07,in_store,670,1717,1900.0,approved,,0.4804,0,1,5.4
APP00000285,ACC0000285,2023-10-26,in_store,647,3464,2600.0,approved,,0.5165,7,1,2.9
APP00000286,ACC0000286,2022-05-17,online,659,3056,3100.0,approved,,0.2978,4,2,4.2
APP00000287,ACC0000287,2021-07-24,online,673,2510,2700.0,approved,,0.2482,6,1,19.1
APP00000288,ACC0000288,2022-07-29,online,737,3716,4200.0,approved,,0.314,7,0,12.6
APP00000289,ACC0000289,2022-09-29,direct_mail,823,13216,9100.0,approved,,0.361,4,0,8.8
APP00000290,ACC0000290,2023-07-04,online,646,2410,2000.0,approved,,0.5083,4,0,18.6
APP00000291,ACC0000291,2024-04-30,online,638,1554,1100.0,approved,,0.4063,0,2,18.6
APP00000292,ACC0000292,2024-03-25,online,639,4504,3800.0,approved,,0.1354,1,0,19.9
APP00000293,ACC0000293,2024-04-08,direct_mail,630,1646,1400.0,approved,,0.3186,4,0,2.2
APP00000294,ACC0000294,2024-06-06,direct_mail,785,9588,11700.0,approved,,0.1152,1,0,14.7
APP00000295,ACC0000295,2023-08-19,online,842,9638,10500.0,approved,,0.2116,1,0,10.7
APP00000296,ACC0000296,2022-02-26,direct_mail,664,1837,1800.0,approved,,0.2102,2,1,1.1
APP00000297,ACC0000297,2022-07-02,online,816,9724,10200.0,approved,,0.4474,1,0,4.6
APP00000298,ACC0000298,2024-04-13,online,712,5472,6000.0,approved,,0.2154,0,0,7.6
APP00000299,ACC0000299,2024-03-06,online,694,10147,7200.0,approved,,0.1581,0,0,6.8
APP00000300,ACC0000300,2022-11-03,direct_mail,671,2747,3100.0,approved,,0.0619,0,1,15.7
APP00000301,ACC0000301,2022-07-06,direct_mail,668,2483,1700.0,approved,,0.04,4,1,4.0
APP00000302,ACC0000302,2024-09-02,in_store,613,2080,1400.0,approved,,0.1309,3,2,8.3
APP00000303,ACC0000303,2021-05-25,online,558,1498,1200.0,approved,,0.4216,4,0,5.8
APP00000304,ACC0000304,2023-06-03,pre_approved,718,4741,5500.0,approved,,0.3986,1,0,11.0
APP00000305,ACC0000305,2022-05-12,in_store,802,14424,10900.0,approved,,0.1543,1,0,17.1
APP00000306,ACC0000306,2024-03-24,online,712,4486,4000.0,approved,,0.6451,5,0,13.7
APP00000307,ACC0000307,2023-12-29,direct_mail,640,2954,2400.0,approved,,0.012,0,2,9.0
APP00000308,ACC0000308,2023-04-09,direct_mail,735,8853,6400.0,approved,,0.2823,5,0,16.4
APP00000309,ACC0000309,2021-09-21,online,626,2777,1900.0,approved,,0.3319,6,1,13.0
APP00000310,ACC0000310,2024-07-02,in_store,713,8409,6900.0,approved,,0.3534,2,0,13.0
APP00000311,ACC0000311,2023-12-20,online,628,3955,2800.0,approved,,0.4635,6,1,17.3
APP00000312,ACC0000312,2022-09-13,online,557,1324,1100.0,approved,,0.2875,6,0,12.8
APP00000313,ACC0000313,2022-08-04,in_store,688,2854,3300.0,approved,,0.3402,4,0,6.5
APP00000314,ACC0000314,2023-12-28,online,786,17345,11900.0,approved,,0.5628,7,0,9.1
APP00000315,ACC0000315,2022-12-09,online,732,3022,2700.0,approved,,0.1252,0,0,10.9
APP00000316,ACC0000316,2022-03-13,online,598,881,700.0,approved,,0.1783,3,1,12.8
APP00000317,ACC0000317,2022-05-21,online,556,414,400.0,approved,,0.4304,2,0,7.7
APP00000318,ACC0000318,2024-02-15,direct_mail,660,3672,3000.0,approved,,0.6183,3,2,10.9
APP00000319,ACC0000319,2021-11-19,in_store,711,4339,4100.0,approved,,0.5695,3,0,9.2
APP00000320,ACC0000320,2024-05-08,online,739,4377,3600.0,approved,,0.5478,2,0,8.6
APP00000321,ACC0000321,2022-03-23,online,613,322,400.0,approved,,0.6408,1,1,17.0
APP00000322,ACC0000322,2021-11-07,partner_refer,650,1158,1200.0,approved,,0.4571,5,2,3.8
APP00000323,ACC0000323,2021-02-17,in_store,680,3323,3000.0,approved,,0.4085,4,0,17.4
APP00000324,ACC0000324,2021-02-06,in_store,707,3214,3300.0,approved,,0.1705,2,0,13.1
APP00000325,ACC0000325,2023-01-09,pre_approved,628,2486,2700.0,approved,,0.0314,5,2,12.5
APP00000326,ACC0000326,2023-01-18,in_store,713,6030,4500.0,approved,,0.2059,3,0,3.2
APP00000327,ACC0000327,2022-11-22,online,599,407,500.0,approved,,0.3615,5,1,1.7
APP00000328,ACC0000328,2022-07-18,online,704,6337,4300.0,approved,,0.2004,0,0,2.7
APP00000329,ACC0000329,2021-06-12,in_store,697,9379,7300.0,approved,,0.4571,4,0,13.7
APP00000330,ACC0000330,2024-02-02,in_store,776,6216,5400.0,approved,,0.3355,6,0,16.9
APP00000331,ACC0000331,2024-09-15,in_store,748,4366,3200.0,approved,,0.1706,7,0,19.9
APP00000332,ACC0000332,2024-04-13,in_store,732,4733,3400.0,approved,,0.5916,5,0,2.8
APP00000333,ACC0000333,2023-04-26,online,647,2017,1600.0,approved,,0.4405,2,0,8.8
APP00000334,ACC0000334,2023-10-04,online,633,1493,1800.0,approved,,0.0059,2,2,9.1
APP00000335,ACC0000335,2022-05-24,partner_refer,643,4732,3500.0,approved,,0.546,1,1,16.3
APP00000336,ACC0000336,2022-10-29,in_store,588,809,700.0,approved,,0.2418,5,0,3.2
APP00000337,ACC0000337,2021-05-23,online,700,8215,6300.0,approved,,0.3888,4,0,12.6
APP00000338,ACC0000338,2022-01-06,in_store,669,4398,3300.0,approved,,0.4849,3,0,5.0
APP00000339,ACC0000339,2023-05-26,in_store,716,6065,5300.0,approved,,0.5699,2,0,10.3
APP00000340,ACC0000340,2024-05-10,in_store,779,11585,11000.0,approved,,0.1748,1,0,4.5
APP00000341,ACC0000341,2021-05-11,online,670,3780,3700.0,approved,,0.3706,1,2,10.7
APP00000342,ACC0000342,2021-03-23,pre_approved,648,3316,2400.0,approved,,0.5602,0,1,9.5
APP00000343,ACC0000343,2022-02-17,partner_refer,802,6212,7000.0,approved,,0.2862,1,0,12.6
APP00000344,ACC0000344,2021-10-11,online,821,8142,9100.0,approved,,0.5378,1,0,18.3
APP00000345,ACC0000345,2023-06-12,online,624,1996,1400.0,approved,,0.2333,3,1,18.0
APP00000346,ACC0000346,2021-03-17,pre_approved,748,3405,3700.0,approved,,0.3412,0,0,6.2
APP00000347,ACC0000347,2022-07-28,in_store,844,11402,11100.0,approved,,0.5074,2,0,14.2
APP00000348,ACC0000348,2021-05-17,online,632,3244,3100.0,approved,,0.1269,3,1,10.6
APP00000349,ACC0000349,2021-06-17,online,626,3145,2200.0,approved,,0.3705,4,2,14.2
APP00000350,ACC0000350,2023-08-07,in_store,769,18807,13200.0,approved,,0.0999,4,0,17.8
APP00000351,ACC0000351,2021-03-27,in_store,632,2921,2200.0,approved,,0.3114,7,0,8.4
APP00000352,ACC0000352,2024-01-10,direct_mail,789,15244,14200.0,approved,,0.224,1,0,11.6
APP00000353,ACC0000353,2022-12-29,in_store,706,6267,5000.0,approved,,0.2168,0,0,10.7
APP00000354,ACC0000354,2022-06-29,online,719,9461,6500.0,approved,,0.0351,5,0,8.8
APP00000355,ACC0000355,2021-10-25,direct_mail,819,8655,8200.0,approved,,0.2921,7,0,13.8
APP00000356,ACC0000356,2023-03-19,online,631,958,1100.0,approved,,0.009,3,0,20.0
APP00000357,ACC0000357,2024-01-02,online,646,2745,2300.0,approved,,0.4083,6,2,7.3
APP00000358,ACC0000358,2022-06-21,online,730,8238,6200.0,approved,,0.6195,0,0,10.6
APP00000359,ACC0000359,2022-06-10,online,848,13558,10700.0,approved,,0.2794,5,0,10.8
APP00000360,ACC0000360,2022-03-16,online,802,8936,8700.0,approved,,0.2587,7,0,14.4
APP00000361,ACC0000361,2022-02-23,in_store,808,7006,5900.0,approved,,0.3821,4,0,12.1
APP00000362,ACC0000362,2021-10-21,in_store,693,9070,6800.0,approved,,0.3103,6,0,8.9
APP00000363,ACC0000363,2022-12-22,online,651,2312,1800.0,approved,,0.5538,3,0,18.0
APP00000364,ACC0000364,2023-07-06,direct_mail,669,1682,1300.0,approved,,0.4999,3,1,4.9
APP00000365,ACC0000365,2024-06-19,direct_mail,676,1775,1300.0,approved,,0.0378,3,2,1.4
APP00000366,ACC0000366,2023-07-22,direct_mail,683,10322,7200.0,approved,,0.6161,6,0,16.0
APP00000367,ACC0000367,2024-03-13,in_store,739,4565,3300.0,approved,,0.5854,3,0,19.5
APP00000368,ACC0000368,2023-02-17,online,647,1072,1000.0,approved,,0.4089,6,0,15.3
APP00000369,ACC0000369,2022-05-27,direct_mail,667,3774,4000.0,approved,,0.102,2,2,17.6
APP00000370,ACC0000370,2022-08-19,online,660,2206,1500.0,approved,,0.3144,4,2,9.0
APP00000371,ACC0000371,2024-08-15,direct_mail,666,2312,1700.0,approved,,0.4528,0,0,16.6
APP00000372,ACC0000372,2024-06-29,in_store,671,1762,1600.0,approved,,0.1919,2,0,4.2
APP00000373,ACC0000373,2021-05-19,pre_approved,727,4527,3100.0,approved,,0.5321,1,0,19.5
APP00000374,ACC0000374,2023-05-25,partner_refer,699,6464,5300.0,approved,,0.5907,2,0,6.1
APP00000375,ACC0000375,2022-05-22,online,618,2077,1400.0,approved,,0.5247,2,2,8.2
APP00000376,ACC0000376,2024-02-22,online,667,2357,1700.0,approved,,0.0382,1,2,5.2
APP00000377,ACC0000377,2021-04-01,direct_mail,738,8214,6900.0,approved,,0.4717,2,0,7.9
APP00000378,ACC0000378,2023-08-04,in_store,762,9031,9300.0,approved,,0.2479,0,0,6.2
APP00000379,ACC0000379,2023-12-19,direct_mail,770,9913,8800.0,approved,,0.2955,0,0,12.0
APP00000380,ACC0000380,2024-06-30,online,756,6497,5100.0,approved,,0.4622,1,0,5.6
APP00000381,ACC0000381,2022-04-17,direct_mail,557,1269,900.0,approved,,0.0255,6,2,19.6
APP00000382,ACC0000382,2024-01-14,online,676,2424,1700.0,approved,,0.6238,3,1,9.5
APP00000383,ACC0000383,2024-09-19,in_store,726,7872,5800.0,approved,,0.5118,5,0,8.9
APP00000384,ACC0000384,2022-08-14,partner_refer,749,3213,3200.0,approved,,0.2455,7,0,8.0
APP00000385,ACC0000385,2024-08-06,online,722,4777,4900.0,approved,,0.5334,6,0,14.5
APP00000386,ACC0000386,2022-12-17,in_store,583,741,700.0,approved,,0.2466,5,0,10.9
APP00000387,ACC0000387,2024-06-02,online,740,8789,6700.0,approved,,0.4744,4,0,15.3
APP00000388,ACC0000388,2021-08-02,pre_approved,627,3674,3800.0,approved,,0.2542,2,2,10.1
APP00000389,ACC0000389,2023-08-28,in_store,609,1438,1000.0,approved,,0.379,4,2,6.8
APP00000390,ACC0000390,2022-01-31,direct_mail,630,4626,3900.0,approved,,0.5494,2,0,16.7
APP00000391,ACC0000391,2024-08-14,in_store,638,2192,1600.0,approved,,0.47,4,2,6.3
APP00000392,ACC0000392,2023-01-11,in_store,690,6606,6000.0,approved,,0.6454,5,0,1.9
APP00000393,ACC0000393,2024-07-16,online,835,11913,8600.0,approved,,0.1973,7,0,19.1
APP00000394,ACC0000394,2022-06-16,in_store,638,2182,2600.0,approved,,0.5406,1,1,10.8
APP00000395,ACC0000395,2023-08-24,online,652,2010,2300.0,approved,,0.2446,1,0,3.9
APP00000396,ACC0000396,2022-01-19,partner_refer,609,853,800.0,approved,,0.1338,3,2,9.3
APP00000397,ACC0000397,2023-02-18,direct_mail,737,3855,2900.0,approved,,0.3889,2,0,13.3
APP00000398,ACC0000398,2023-04-19,in_store,666,4491,3500.0,approved,,0.4835,7,1,10.4
APP00000399,ACC0000399,2024-08-29,in_store,692,4379,3900.0,approved,,0.3685,5,0,8.5
APP00000400,ACC0000400,2024-04-08,in_store,733,7919,7200.0,approved,,0.176,4,0,12.0
APP00000401,ACC0000401,2024-07-02,direct_mail,641,1556,1500.0,approved,,0.3249,2,0,8.1
APP00000402,ACC0000402,2024-06-04,online,545,563,700.0,approved,,0.4595,0,1,2.6
APP00000403,ACC0000403,2022-11-27,in_store,743,3261,3500.0,approved,,0.323,2,0,10.4
APP00000404,ACC0000404,2024-07-23,online,744,7049,5600.0,approved,,0.3732,3,0,1.6
APP00000405,ACC0000405,2022-07-12,in_store,648,1670,1700.0,approved,,0.2475,7,0,18.6
APP00000406,ACC0000406,2023-11-22,direct_mail,799,7177,8300.0,approved,,0.3439,6,0,5.6
APP00000407,ACC0000407,2021-09-12,in_store,589,982,700.0,approved,,0.5891,4,2,7.1
APP00000408,ACC0000408,2021-11-10,online,592,1389,1300.0,approved,,0.4997,4,0,14.2
APP00000409,ACC0000409,2023-11-12,in_store,825,16518,14400.0,approved,,0.6298,1,0,5.2
APP00000410,ACC0000410,2022-12-13,partner_refer,695,4389,5200.0,approved,,0.2621,3,0,17.3
APP00000411,ACC0000411,2021-05-16,partner_refer,636,3965,4000.0,approved,,0.0152,6,2,10.0
APP00000412,ACC0000412,2021-04-02,direct_mail,804,17386,14700.0,approved,,0.183,2,0,13.2
APP00000413,ACC0000413,2023-04-18,pre_approved,737,5885,5700.0,approved,,0.6112,3,0,12.1
APP00000414,ACC0000414,2024-05-13,online,684,7027,5000.0,approved,,0.5861,3,0,19.2
APP00000415,ACC0000415,2023-06-08,in_store,834,14626,12200.0,approved,,0.5509,2,0,14.7
APP00000416,ACC0000416,2021-09-22,pre_approved,801,16896,11400.0,approved,,0.3127,3,0,5.8
APP00000417,ACC0000417,2023-06-27,online,671,2124,2300.0,approved,,0.5152,4,1,13.2
APP00000418,ACC0000418,2023-04-01,in_store,736,5271,4400.0,approved,,0.5151,4,0,16.9
APP00000419,ACC0000419,2023-10-07,online,574,501,400.0,approved,,0.2378,2,2,16.3
APP00000420,ACC0000420,2022-04-25,online,587,1724,1200.0,approved,,0.1774,3,1,2.0
APP00000421,ACC0000421,2023-10-21,partner_refer,627,1716,1300.0,approved,,0.2626,6,2,17.2
APP00000422,ACC0000422,2021-05-17,online,725,3561,3100.0,approved,,0.4806,7,0,12.9
APP00000423,ACC0000423,2022-02-04,online,677,1917,2200.0,approved,,0.551,7,1,8.0
APP00000424,ACC0000424,2021-08-21,direct_mail,738,8368,6300.0,approved,,0.3592,5,0,11.3
APP00000425,ACC0000425,2022-10-18,in_store,736,6307,6400.0,approved,,0.5054,1,0,12.7
APP00000426,ACC0000426,2022-06-08,online,559,800,700.0,approved,,0.3621,6,2,11.4
APP00000427,ACC0000427,2021-04-06,online,690,3592,3200.0,approved,,0.5313,1,0,2.5
APP00000428,ACC0000428,2021-05-30,in_store,586,1439,1200.0,approved,,0.3167,5,2,7.1
APP00000429,ACC0000429,2021-11-26,online,668,1851,1800.0,approved,,0.5986,4,0,9.3
APP00000430,ACC0000430,2022-04-16,in_store,698,4036,4800.0,approved,,0.4797,7,0,16.0
APP00000431,ACC0000431,2022-03-06,in_store,711,4849,3400.0,approved,,0.4683,6,0,18.1
APP00000432,ACC0000432,2023-08-19,online,761,9585,9400.0,approved,,0.5054,4,0,18.8
APP00000433,ACC0000433,2023-11-12,in_store,638,3746,2600.0,approved,,0.3888,1,1,17.6
APP00000434,ACC0000434,2021-02-02,partner_refer,657,2551,2900.0,approved,,0.4729,4,0,15.4
APP00000435,ACC0000435,2024-05-03,online,749,3921,4700.0,approved,,0.6277,7,0,5.2
APP00000436,ACC0000436,2023-11-08,pre_approved,641,2065,2400.0,approved,,0.5161,4,1,6.1
APP00000437,ACC0000437,2022-11-05,pre_approved,802,14002,9900.0,approved,,0.2106,2,0,13.6
APP00000438,ACC0000438,2024-02-21,in_store,644,3187,2900.0,approved,,0.4777,2,2,7.0
APP00000439,ACC0000439,2024-03-07,online,633,1315,1200.0,approved,,0.5538,0,0,19.5
APP00000440,ACC0000440,2021-08-08,in_store,627,4967,3700.0,approved,,0.0093,7,2,7.8
APP00000441,ACC0000441,2023-04-11,in_store,638,4749,3500.0,approved,,0.5986,2,1,4.8
APP00000442,ACC0000442,2023-04-23,online,759,5893,5300.0,approved,,0.1281,1,0,19.0
APP00000443,ACC0000443,2021-03-21,in_store,637,2581,3200.0,approved,,0.3805,2,1,2.1
APP00000444,ACC0000444,2021-01-05,direct_mail,623,3380,3500.0,approved,,0.0435,4,2,7.2
APP00000445,ACC0000445,2024-01-18,online,734,3914,3600.0,approved,,0.3965,5,0,1.1
APP00000446,ACC0000446,2022-02-15,online,741,4215,3200.0,approved,,0.2922,4,0,5.5
APP00000447,ACC0000447,2022-01-14,direct_mail,594,2153,1500.0,approved,,0.4604,4,0,19.1
APP00000448,ACC0000448,2024-09-12,online,620,2506,2300.0,approved,,0.0016,6,1,17.0
APP00000449,ACC0000449,2023-11-24,online,714,5179,5500.0,approved,,0.3515,2,0,2.5
APP00000450,ACC0000450,2023-07-16,online,747,4444,3600.0,approved,,0.45,4,0,16.8
APP00000451,ACC0000451,2021-02-22,direct_mail,680,8120,6900.0,approved,,0.549,2,0,18.4
APP00000452,ACC0000452,2023-11-18,in_store,663,5090,3400.0,approved,,0.5208,5,1,8.7
APP00000453,ACC0000453,2022-05-25,direct_mail,768,8458,6600.0,approved,,0.466,7,0,4.3
APP00000454,ACC0000454,2022-08-20,online,725,5131,4600.0,approved,,0.4138,5,0,4.4
APP00000455,ACC0000455,2023-08-04,direct_mail,648,3752,3200.0,approved,,0.4841,3,0,4.0
APP00000456,ACC0000456,2021-11-30,in_store,732,3915,4500.0,approved,,0.362,5,0,7.4
APP00000457,ACC0000457,2023-10-31,online,844,6436,5900.0,approved,,0.242,3,0,12.4
APP00000458,ACC0000458,2021-09-11,pre_approved,648,2127,1500.0,approved,,0.5686,7,1,3.6
APP00000459,ACC0000459,2021-10-18,pre_approved,555,1550,1300.0,approved,,0.2371,3,2,19.2
APP00000460,ACC0000460,2022-01-11,direct_mail,842,13620,11000.0,approved,,0.427,0,0,6.3
APP00000461,ACC0000461,2022-12-05,in_store,681,7105,7200.0,approved,,0.6052,4,0,19.8
APP00000462,ACC0000462,2022-07-01,online,796,11978,11300.0,approved,,0.275,3,0,1.7
APP00000463,ACC0000463,2023-12-09,direct_mail,774,10582,9300.0,approved,,0.1159,1,0,19.1
APP00000464,ACC0000464,2021-12-06,partner_refer,815,16620,13500.0,approved,,0.0545,6,0,14.7
APP00000465,ACC0000465,2024-04-03,online,607,1566,1300.0,approved,,0.4038,4,1,14.1
APP00000466,ACC0000466,2023-04-06,pre_approved,583,1346,1200.0,approved,,0.5611,3,1,13.1
APP00000467,ACC0000467,2023-09-25,online,690,4428,3000.0,approved,,0.2042,2,0,4.7
APP00000468,ACC0000468,2024-09-10,online,777,12700,10300.0,approved,,0.1513,1,0,2.5
APP00000469,ACC0000469,2022-01-30,pre_approved,599,886,1000.0,approved,,0.0221,6,0,9.2
APP00000470,ACC0000470,2022-11-24,online,699,6485,5900.0,approved,,0.539,7,0,12.4
APP00000471,ACC0000471,2024-08-09,pre_approved,835,14225,12900.0,approved,,0.1964,2,0,8.3
APP00000472,ACC0000472,2023-07-18,online,843,6381,7900.0,approved,,0.2222,7,0,17.8
APP00000473,ACC0000473,2022-09-14,in_store,706,9124,6500.0,approved,,0.6353,3,0,1.1
APP00000474,ACC0000474,2024-09-10,in_store,677,1298,1500.0,approved,,0.4881,4,1,18.7
APP00000475,ACC0000475,2021-04-08,direct_mail,659,3539,2400.0,approved,,0.5045,4,0,3.4
APP00000476,ACC0000476,2021-05-14,online,729,6245,6900.0,approved,,0.2955,5,0,19.4
APP00000477,ACC0000477,2024-09-04,in_store,785,10893,11100.0,approved,,0.3719,1,0,15.8
APP00000478,ACC0000478,2021-10-12,online,782,18454,12700.0,approved,,0.5689,1,0,18.2
APP00000479,ACC0000479,2024-02-11,in_store,640,5502,3800.0,approved,,0.4153,7,2,3.3
APP00000480,ACC0000480,2023-02-12,in_store,697,4525,4100.0,approved,,0.1097,2,0,6.4
APP00000481,ACC0000481,2024-03-31,in_store,640,4003,3500.0,approved,,0.4002,1,2,11.5
APP00000482,ACC0000482,2021-03-11,in_store,796,11925,13700.0,approved,,0.275,6,0,1.9
APP00000483,ACC0000483,2021-11-02,online,651,3906,3600.0,approved,,0.4169,5,2,7.3
APP00000484,ACC0000484,2022-12-29,in_store,739,6637,5200.0,approved,,0.0337,4,0,9.0
APP00000485,ACC0000485,2022-07-13,in_store,743,4870,3700.0,approved,,0.2894,4,0,5.2
APP00000486,ACC0000486,2023-05-21,pre_approved,762,5444,6100.0,approved,,0.4272,7,0,4.7
APP00000487,ACC0000487,2021-06-18,pre_approved,626,2390,2400.0,approved,,0.4642,2,0,18.1
APP00000488,ACC0000488,2024-05-01,partner_refer,646,1559,1100.0,approved,,0.4799,1,2,6.9
APP00000489,ACC0000489,2021-06-26,partner_refer,757,6955,5400.0,approved,,0.411,5,0,7.6
APP00000490,ACC0000490,2024-06-16,pre_approved,772,10215,11800.0,approved,,0.0009,3,0,15.6
APP00000491,ACC0000491,2021-07-02,direct_mail,703,5041,3600.0,approved,,0.0546,7,0,15.1
APP00000492,ACC0000492,2021-05-01,pre_approved,765,14095,14900.0,approved,,0.2687,4,0,18.5
APP00000493,ACC0000493,2023-03-06,in_store,685,9048,6200.0,approved,,0.3682,5,0,5.1
APP00000494,ACC0000494,2022-02-26,in_store,712,6044,6900.0,approved,,0.2875,3,0,3.4
APP00000495,ACC0000495,2022-09-05,direct_mail,591,829,800.0,approved,,0.2591,2,2,14.1
APP00000496,ACC0000496,2022-07-31,direct_mail,766,5569,6700.0,approved,,0.5234,1,0,15.7
APP00000497,ACC0000497,2021-12-04,in_store,603,1272,1200.0,approved,,0.0956,7,2,14.4
APP00000498,ACC0000498,2023-06-04,in_store,756,7383,5900.0,approved,,0.139,5,0,3.4
APP00000499,ACC0000499,2023-10-29,online,696,4142,4000.0,approved,,0.1103,1,0,14.4
APP00000500,ACC0000500,2022-02-09,online,697,3828,3100.0,approved,,0.4454,4,0,14.9
APP00000501,ACC0000501,2022-01-25,in_store,707,4538,5300.0,approved,,0.5161,0,0,11.9
APP00000502,ACC0000502,2021-07-05,in_store,816,13516,14200.0,approved,,0.4867,7,0,6.0
APP00000503,ACC0000503,2023-04-15,direct_mail,653,3168,3000.0,approved,,0.1735,7,1,13.7
APP00000504,ACC0000504,2021-04-29,direct_mail,685,4590,4700.0,approved,,0.3967,7,0,15.6
APP00000505,ACC0000505,2023-11-23,online,746,5527,6200.0,approved,,0.4316,5,0,4.8
APP00000506,ACC0000506,2023-11-08,in_store,698,2776,2700.0,approved,,0.1956,6,0,1.4
APP00000507,ACC0000507,2023-09-16,partner_refer,767,9212,11200.0,approved,,0.0921,7,0,8.7
APP00000508,ACC0000508,2023-04-05,partner_refer,754,7907,5700.0,approved,,0.5181,4,0,1.9
APP00000509,ACC0000509,2022-10-22,in_store,650,3816,3000.0,approved,,0.3053,3,2,17.2
APP00000510,ACC0000510,2024-08-19,online,653,3057,2400.0,approved,,0.178,6,0,4.2
APP00000511,ACC0000511,2021-10-25,direct_mail,847,9467,9300.0,approved,,0.5303,4,0,2.8
APP00000512,ACC0000512,2023-11-20,online,680,6099,4300.0,approved,,0.4977,0,0,17.9
APP00000513,ACC0000513,2021-07-31,in_store,585,2249,1500.0,approved,,0.181,5,1,5.6
APP00000514,ACC0000514,2021-09-25,in_store,644,2529,2900.0,approved,,0.3074,5,0,18.6
APP00000515,ACC0000515,2023-11-07,online,639,2346,1900.0,approved,,0.3173,7,2,13.8
APP00000516,ACC0000516,2021-08-03,online,755,4234,5000.0,approved,,0.5024,7,0,12.9
APP00000517,ACC0000517,2021-11-03,online,740,9605,6500.0,approved,,0.6006,2,0,13.3
APP00000518,ACC0000518,2023-05-26,in_store,822,9019,7600.0,approved,,0.4116,7,0,12.5
APP00000519,ACC0000519,2022-12-23,online,726,2586,3000.0,approved,,0.3979,3,0,12.8
APP00000520,ACC0000520,2022-03-18,partner_refer,644,3554,3800.0,approved,,0.2042,0,0,16.2
APP00000521,ACC0000521,2022-02-20,in_store,696,4461,3600.0,approved,,0.6268,2,0,19.0
APP00000522,ACC0000522,2024-06-13,online,800,13521,14900.0,approved,,0.5745,2,0,5.0
APP00000523,ACC0000523,2022-03-16,online,612,299,300.0,approved,,0.0625,1,2,18.3
APP00000524,ACC0000524,2023-02-28,in_store,630,3723,2500.0,approved,,0.3987,4,0,19.1
APP00000525,ACC0000525,2022-04-02,online,658,5045,3400.0,approved,,0.5061,2,2,12.4
APP00000526,ACC0000526,2022-12-31,direct_mail,574,593,500.0,approved,,0.572,6,0,10.5
APP00000527,ACC0000527,2023-11-07,online,608,326,400.0,approved,,0.0245,0,0,6.6
